id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;0
all_games5657;Remnant: From the Ashes; PC;;August 19, 2019;;;78.0;6.7;;The world has been thrown into chaos by an ancient evil from another dimension. As one of the last remnants of humanity, you must set out alone or alongside up to two other survivors to face down hordes of deadly enemies to try to carve a foothold, rebuild, and retake what was lost.;;;Windowgames_1870;The Last Remnant;PC;Square Enix;2008-01-01;;Role-playing (RPG),Strategy;;;Square Enix;;;;False
all_games5491;League of Legends; PC;;October 27, 2009;;;78.0;5.2;;Join forces with your closest allies as you unite to defeat your foes in deadly multiplayer battle arenas. League of Legends combines elements from both strategy and role playing games to bring you a unique and dynamic player experience. As a Summoner, you will have your own distinct, customizable avatar that grows in power as you move through the game. In each battle you will select and call forth one of dozens of Champions to control and engage in head-to-head combat against teams of highly trained warriors. Choose your allies wisely, for the stakes are high. In the League, every battle means more than life or death as the balance of power shifts with each victory or defeat. [Riot Games];;;Windowgames_1878;League of Legends;PC;Riot Games,GOA,Tencent Inc.;2009-01-01;;Music,Platform,Arcade;;;Riot Games;;;;True
all_games6828;LEGO Star Wars III: The Clone Wars; PC;;March 22, 2011;;;76.0;7.7;;LEGO Star Wars III: The Clone Wars will include all the characters from both seasons of the hugely popular animated television series, Star Wars: The Clone Wars, as well as some fan-favorite characters from the beloved theatrical Star Wars Saga. The game will feature brand new battle modes, giving players unique, head-to-head combat and an upgraded level builder, allowing the creation of customized bases and in-game battlefields. Play either as a Jedi or Separatist with all-new character abilities, such as Squad command, Lightsaber slicing, Lightsaber jumps, long distance Jedi attacks and Grapple Tie-Ups, all within a new, easy-to-navigate hub.;;;Windowgames_1912;Lego Star Wars II: The Original Trilogy;PC;LucasArts,TT Games;2006-01-01;;Platform,Adventure;;;Travellers Tales;;;;False
all_games5789;Life is Strange: Episode 2 - Out of Time; PlayStation 4;;March 24, 2015;;;78.0;8.2;;Reunited with her friend Chloe, Max begins experimenting with her power and starts to wonder if it is related to her visions or the weird snow from the previous day. But life goes on in Blackwell Academy and a certain viral video has become a serious topic of discussion. Meanwhile, what DID happen to Rachel Amber?;;;Windowgames_1928;Life Is Strange 2;PC;Square Enix;2018-01-01;;Point-and-click,Adventure;;;Dontnod Entertainment;;;;False
all_games3880;Marvel: Ultimate Alliance; PlayStation 2;;October 24, 2006;;;81.0;8.1;;Marvel: Ultimate Alliance is an action/RPG that features the largest roster of comic book characters ever seen in a video game. Players assume the roles of more than 20 Marvel Super Heroes including Spider-Man, Wolverine, Blade and Captain America, and through their actions determine the fate of both planet Earth and the Marvel universe – revealed in one of multiple epilogues. Marvel: Ultimate Alliance offers total team customization, where players create their own team name, icon and vehicle, as well as establish their team reputation as they play throughout the story. Gamers also have the option to level up each character individually to their liking, or all team members at the same time to keep their heroes balanced. With the game's new combat system, players battle against the world's most notorious Marvel Super Villains in the air, underwater, and on the ground, using grappling, blocking and dodging moves, by charging up their Super Hero powers before unleashing them, and using environmental objects as one and two-handed weapons. Marvel: Ultimate Alliance features a storyline where the missions players accept, the objectives they complete, and their interactions with other characters throughout the game directly impact how the story plays out. The game also features a robust multiplayer component where fans can band together with friends as their favorite Marvel Super Heroes, and fight evil in both on and offline cooperative story modes. There's also a Competitive Mode where the game tracks various in-game stats so players can see how well they stack up against one another – affecting the amount of experience points earned and how equipment is distributed. [Activision];;;Windowgames_2048;Marvel: Ultimate Alliance;PC;Activision;2006-01-01;;"""Hack and slash/Beat em up""";;;Beenox Studios;;;;False
all_games6518;Metal Gear Solid 2: Substance; PC;;March 27, 2003;;;77.0;7.3;;"Solid Snake returns in Metal Gear Solid 2: Substance, the expanded edition of Metal Gear Solid 2: Sons of Liberty with all-new game modes, hidden characters and storylines. Top-secret weapons technology is being mysteriously transported under cover of an oil tanker to an unknown destination. It's up to Snake to infiltrate the transport and keep this deadly weapon of mass destruction from falling into the wrong hands! Featuers 350+ VR Missions and 150+ Alternate Missions, as well as 5 all-new ""Snake Tales"" side stories. [Konami]";;;Windowgames_2107;Metal Gear Solid 2: Sons of Liberty;PC;Konami;2003-01-01;;Tactical,Adventure;;;Konami,Success;;;;False
all_games5721;MotoGP '07; Xbox 360;;August 27, 2007;;;78.0;6.9;;"MotoGP '07 is a next-generation motorcycle racing title, delivering an authentic MotoGP racing experience. Featuring life-like visuals, complete 2007 rider and team data, new 800cc MotoGP bikes and the newly-announced Misano event, the game's GP mode will be more robust than ever before. The title also features interactive track-side crowds, intense on-line tournament features, on-line ""pink-slip"" racing, a revamped Extreme mode (that allows players to race on city streets around the world) and significantly more bike and player customization options. [THQ]";;;Windowgames_2192;MotoGP 07;PC;Milestone srl;2007-01-01;;Racing,Simulator,Sport;;;Milestone srl;;;;False
all_games4316;Natural Selection 2; PC;;October 30, 2012;;;80.0;8.5;;Natural Selection 2 is a revamped version of the Half-Life mod that will be available through Steam as a stand-alone purchase.;;;Windowgames_2264;Natural Selection;PC;Unknown Worlds Entertainment;2002-01-01;;Strategy,Indie;;;Unknown Worlds Entertainment;;;;False
all_games4316;Natural Selection 2; PC;;October 30, 2012;;;80.0;8.5;;Natural Selection 2 is a revamped version of the Half-Life mod that will be available through Steam as a stand-alone purchase.;;;Windowgames_2265;Natural Selection 2;PC;Unknown Worlds Entertainment;2009-01-01;;Strategy,Indie;;;Unknown Worlds Entertainment;;;;True
all_games5009;NBA 09 The Inside; PSP;;October 7, 2008;;;79.0;7.4;;Combining a blend of arcade and simulation basketball along with a host of unique mini-games, NBA 09 The Inside delivers an engaging NBA experience with quick action and fluid gameplay. New this year is Franchise Mode, where players have the opportunity to take control of their favorite NBA team and make every decision from drafting players, to signing free agents, to managing player contracts. Elimiquest, a twist on the popular Conquest Mode, is available to let players take over the entire country while playing in the style of the Elimination mini-game. NBA 09 The Inside introduces a number of new, quick action mini-games that players can enjoy anytime, anywhere. All-new mini-games, from the bowling-style arcade game Alley-Oop, to contests such as the modified 5-on-5 game Give & Go, to new basketball-themed pinball tables, are all available to provide fast and engaging action that further adds to the stable of traditional and non-traditional basketball gameplay. Refined gameplay mechanics and Artificial Intelligence (A.I.) also help to create a more realistic and action-oriented gameplay experience. [SCEA];;;Windowgames_2266;NBA 2K10;PC;2K Sports;2009-01-01;;Simulator,Sport;;;Visual Concepts;;;;False
all_games4267;NBA Live 2004; PC;;November 11, 2003;;;80.0;8.8;;"Step up your game with NBA Live 2004. With brand-new 10-Man Freestyle, authentic gameplay, and stunning graphics, NBA Live 2004 delivers the definitive basketball experience. Whether running the point with one-button Quick Plays, spinning free in the lane for a vicious dunk, or locking down on ""D"", NBA LIVE 2004 puts players in total control. With a dramatically enhanced Dynasty Mode, the ability to take the court at all NBA arenas, and all-new commentary from Marv Albert and Mike Fratello, NBA Live 2004 is all about authenticity. [Electronic Arts]";;;Windowgames_2285;NBA Live 2004;PC;Electronic Arts;2003-01-01;;Simulator,Sport;;;EA Canada;;;;True
all_games5660;NFL Blitz; Xbox 360;;January 4, 2012;;;78.0;6.4;;Featuring the twitch gameplay and ultra-responsive controls of the original game, combined with all-new single-player and cooperative game modes, NFL Blitz hits the virtual gridiron in HD for the first time with blazing 60fps/60Hz gameplay. Battle your rivals 7-on-7, fight your way through a season of the Blitz Gauntlet, take over the online leaderboards in Blitz Battles, or create a true dream team by collecting player cards in Elite League. Challenging to master, yet easy to pick up and play, NFL Blitz is reborn as the ultimate HD arcade football experience for a new generation.;;;Windowgames_2347;NFL Blitz;PC;Midway Games;1997-01-01;;Sport,Arcade;;;Midway Games;;;;False
all_games6887;Operation Flashpoint: Dragon Rising; PC;;October 6, 2009;;;76.0;5.0;;Taking gamers as close to war as they'll ever want to get, Operation Flashpoint: Dragon Rising is the much anticipated return of the genre-defining military conflict simulator. Set to deliver the total combat experience, Flashpoint: Dragon Rising challenges players to survive the chaos and rapidly evolving situations of modern warfare in a new contemporary theatre. Players experience the intensity, diversity and claustrophobia of a modern conflict from the unique perspectives of an infantry marine, a helicopter pilot, a Special Forces officer or a tank commander, each engaged against the full force of the Chinese PLA on a scale never previously experienced in a military action title. Gameplay simulates an immense conflict between advanced forces and provides unparalleled scope with different military disciplines, vehicles and equipment for players to utilize. [Codemasters];;;Windowgames_2419;Operation Flashpoint: Dragon Rising;PC;Codemasters;2009-01-01;;Shooter,Puzzle,Simulator,Strategy,Tactical;;;Codemasters;;;;True
all_games4114;Osmos; PC;;August 18, 2009;;;80.0;7.6;;Enter the ambient world of Osmos: elegant, physics-based gameplay, dreamlike visuals, and a minimalist, electronic soundtrack. Your objective is to grow by absorbing other motes. Propel yourself by ejecting matter behind you. But be wise: ejecting matter also shrinks you. Relax - good things come to those who wait. [Steam];;;Windowgames_2437;Osmos;PC;Hemisphere Games;2009-01-01;;Platform,Puzzle;;;Hemisphere Games;;;;True
all_games5496;Observer; PC;;August 15, 2017;;;78.0;7.8;;What would you do if your fears were hacked? >observer_ is a cyberpunk horror game from Bloober Team, the creators of Layers of Fear. Play as an Observer, the new front line of neural police, as you hack into the jagged minds of the insane.;;;Windowgames_2443;Outlast 2;PC;Red Barrels;2017-01-01;;Adventure,Indie;;;Red Barrels;;;;False
all_games6330;Rise of Flight: The First Great Air War; PC;;June 29, 2009;;;77.0;7.7;;All is not quiet on the Western Front in 1917 high above the trenches and scarred No Man’s Land the sound of piston engines can be heard, the chatter of machine guns fill the air and the bark of flak bursts echo across the countryside. During the First World War a new breed of warrior emerged, reminiscent of the Knights of old, inspired by chivalry and pushed to their limits by modern technology, they fought a new kind of war an air war. Welcome to Rise of Flight: The First Great Air War. [777 Studios];;;Windowgames_2774;Rise of Flight: The First Great Air War;PC;777 Studios,Aerosoft,ND Games,Direct2Drive;2009-01-01;;Simulator;;;neoqb;;;;True
all_games7534;Battle of Britain II: Wings of Victory; PC;;September 12, 2005;;;75.0;4.0;;Battle of Britain 2 Wings of Victory recreates the fierce and famous air battles southern England in 1940. The game delivers explosive fun for veteran and casual gamers alike, and occurs over a vast and living world below which will be forever known as one the world’s most decisive moments in history. The simulation allows the player to either act as the supreme commander of either side, or simply click “fly” and let your generals manage the war below. As commander, you can control the war down to a single aircraft or building in a world where thousands upon thousands battle for supremacy. Thousands of targets including every plane, factory, airfield, and radar station have a specific role and impact on the progress of the war below. As the enormous campaign plays out below, you will observe both allied and enemy flights carrying out their daily missions. You can take your commanders hat off and jump in the cockpit of the British Hurricane, Spitfire, German Messerschmitt, Stuka dive bomber, or man the gunstations of the Dornier Do17, Heinkel He111, and Ju-88 level bombers. As a pilot, all you need to do is destroy the enemy when you can and get you and your comrades home alive. [GMX Media];;;Windowgames_282;Battle of Britain II: Wings of Victory;PC;TRI Synergy,GMX Media;2005-01-01;;Simulator;;;A2A Simulations;;;;True
all_games4849;Runaway: A Twist of Fate; PC;;April 21, 2011;;;79.0;7.9;;Play as Brian and Gina in their last runaway adventure in A Twist of Fate.;;;Windowgames_2835;Runaway: A Road Adventure;PC;Dinamic Multimedia;2001-01-01;;Point-and-click,Puzzle,Role-playing (RPG),Adventure;;;Pendulo Studios,S.L.;;;;False
all_games7261;The Sims 2: Nightlife; PC;;September 13, 2005;;;76.0;6.8;;The Sims 2 Nightlife takes Sims into the night to explore all of their favorite after-dark activities. Players can either head out and discover their love lives or have a crazy night out with friends. With the new dating gameplay, players will see if their Sims have chemistry with others which will determine their romantic fate. The newest addition to the game includes the brand new pleasure seeker aspiration allowing players to explore a life filled with unforgettable dates, endless nights of dancing and fine dining. Make your Sims nightlife fantasy a reality with over 125 new objects including a DJ booth, poker table and all you need to design the ultimate nightclub and VIP lounge. [Electronic Arts];;;Windowgames_3020;The Sims 2: Nightlife;PC;EA Games;2005-01-01;;Role-playing (RPG),Simulator,Strategy,Adventure;;;Maxis;;;;True
all_games7540;Battlezone 98 Redux; PC;;April 18, 2016;;;75.0;8.7;;Revolutionary, revitalised and remastered, Battlezone 98 Redux’s blend of thrilling first person action and tense RTS gameplay is as essential now as it ever was.;;;Windowgames_312;Battlezone;PC;Activision;1998-01-01;;Real Time Strategy (RTS),Strategy;;;Activision;;;;False
all_games4928;Split/Second; PC;;May 18, 2010;;;79.0;7.9;;Split/Second, an intense action racing game set within the world of a hyper-competitive reality television show. Competitors vie to be the first across the finish line in a made-for-TV city built for destruction, with the ultimate goal of becoming the season champion. Competitors in Split/Second don't just collide with other vehicles to knock them from the track -- they can also trigger explosive events that drastically alter the dynamics of the race. Players must use strategy and pinpoint timing to derail opponents, tactically alter the track or create entirely new routes. [Disney];;;Windowgames_3140;Split/Second;PC;Disney Interactive Studios;2010-01-01;;Racing;;;Black Rock Studio;;;;True
all_games5722;Wings of Prey; PC;;December 25, 2009;;;78.0;7.6;;Wings of Prey is based around the large-scale aerial combat and ground military operations of World War II. Players can participate in some of the war’s most famous battles piloting fighters, battle planes and bombers across a range of thrilling missions. There are six theatres of war to engage in – The Battle of Britain, Stalingrad, Ardennes, Berlin, Sicily and Korsun' representing the main airborne battles of World War II in Europe. [yuPlay];;;Windowgames_3219;StarCraft II: Wings of Liberty;PC;Blizzard Entertainment;2010-01-01;;Real Time Strategy (RTS),Strategy;;;Blizzard Entertainment;;;;False
all_games7348;Tiny & Big: Grandpa's Leftovers; PC;;June 19, 2012;;;75.0;7.3;;Tiny & Big, a comic styled jump and slice platformer, gives you the unique ability to shape a whole world at your will! You are Tiny, a nerdy inventor who tries to reclaim his most beloved possession: Grandpa's white, fine rib underpants! On his journey through a forsaken desert he will meet mysterious creatures, no clowns, a taxi robot and his arch enemy: Big!;;;Windowgames_3395;Tiny Brains;PC;505 Games;2013-01-01;;Platform,Puzzle,Adventure,Indie;;;Spearhead Games;;;;False
all_games3933;TOCA Race Driver 2: The Ultimate Racing Simulator; PC;;April 13, 2004;;;81.0;7.7;;Race Driver 2: The Ultimate Racing Simulator is a massive step forward from Race Driver. It offers a great selection of aspirational cars to be driven through 31 championships that cover a huge variety of motor racing styles. Race Driver 2 contains the most diverse range of motorsports (including Open Wheel Grand Prix, Super Truck racing, Stockcar Oval Racing, Rally, Rallycross, Ice-Racing, Formula Ford, Classic Racing, Convertible Racing, Street Racing, GT Racing, and Performance Cars) ever seen in a racing game, including the DTM and V8 Supercars licenses. The game features 35 high-powered, aspirational cars such as Aston Martin and Jaguar. The 31 Race Locations offer 48 tracks which provide the ultimate racing experience and are a combination of real licensed tracks and fictional tracks. The immersive story line adds to the excitement by following the player's progression through the ranks of the racing world. The reality TV style captures the competitive intrigue of 12 drivers battling their way to the top: driving for a Grand Prix team. [Codemasters];;;Windowgames_3402;TOCA Race Driver 3;PC;Codemasters;2006-01-01;;Racing,Sport;;;Codemasters;;;;False
all_games7156;Tower of Guns; PC;;March 4, 2014;;;76.0;7.1;;Tower of Guns is a fast paced first-person-shooter for the twitch gamer... with a few randomized elements to keep it fresh with each playthrough.;;;Windowgames_3466;Tower of Guns;PC;Terrible Posture Games;2014-01-01;;Indie;;;Terrible Posture Games;;;;True
all_games5159;Trials Rising; PlayStation 4;;February 26, 2019;;;79.0;6.6;;Explore challenging tracks around the world, from Yellowstone Park to the peaks of Mt. Everest and everywhere in between. New Tandem Bike mode allows two riders to control one bike. Hone your racing skills and level up from local backyard competitions to stadium races. Make a statement with customizable outfits and bike skins.;;;Windowgames_3491;Trials Rising;PC;Ubisoft;2019-01-01;;Racing,Sport;;;RedLynx,Ubisoft Kyiv;;;;False
all_games5923;Tropico 4; PC;;August 30, 2011;;;78.0;7.7;;Tropico 4 sees you return as El Presidente, the tyrannical (or benevolent) dictator of the island paradise of Tropico. The world is changing and Tropico is moving with the times ï¿½ geographical powers rise and fall and the world market is dominated by new players with new demands and offers -- and you, as El Presidente, face a whole new set of challenges. If you are to triumph over your naysayers you will need to gain as much support from your people as possible. Your decisions will shape the future of your nation, and more importantly, the size of your Swiss bank account.;;;Windowgames_3505;Tropico 3;PC;Kalypso Media;2009-01-01;;Simulator,Strategy;;;Haemimont Games;;;;False
all_games4560;UEFA EURO 2008; Xbox 360;;May 19, 2008;;;80.0;8.4;;UEFA EURO 2008 captures the look and feel of the journey from qualification to the finals with rain and mud dynamics that impact playing conditions, real-time player ratings that change based on player performance, and a penalty kick mode that re-creates the elation and agony of a penalty shoot-out as if you were on the pitch. Experience the thrill of scoring the goal that sends your country through to the next round and then choose how to celebrate it with all-new interactive user-controlled celebrations. Captain your country, play alongside your heroes, and inspire them to championship glory in the official videogame of UEFA EURO 2008. A new game mode called Captain Your Country enables gamers to customize them on the pitch and wear the shirt of their national team. Work through eight status levels to earn the captaincy of your team and then lead your country into battle for championship glory against your rivals. Go online in Battle of the Nations to earn status points for yourself and your country in a competition for global supremacy. Go for the biggest upsets to earn the most points and then watch you and your country move up the leader boards. Face the challenge and pressure of competing in the championship rounds in the EURO Online Knockout Draw to test your skills against the world's best. [Electronic Arts];;;Windowgames_3532;UEFA Euro 2008;PC;EA Sports;2008-01-01;;Simulator,Sport;;;EA Canada,HB Studios;;;;False
all_games7549;Blacklight: Retribution; PC;;April 3, 2012;;;75.0;7.6;;Blacklight: Retribution is a fast paced, adrenaline pumping first person shooter based in a futuristic urban warzone. Building upon Zombie Studiosï¿½ predecessor, Tango Down, Blacklight: Retribution provides FPS enthusiasts with a massive arsenal of weaponry and gear ranging from bleeding edge side arms to massive mechanized Hardsuits. Customize your weapons and gear for the perfect load out, earn credits in game to change the tide of battle by deploying flame throwers, automatic grenade launchers and even airstrikes.;;;Windowgames_355;Blacklight: Retribution;PC;EA Games;2012-01-01;;Shooter;;;Zombie Studios;;;;True
all_games6902;The Fall; PC;;May 30, 2014;;;76.0;7.2;;Take the role of ARID, the artificial intelligence within a high-tech combat suit. The Fall is a unique combination of adventure-game puzzle solving and side-scroller action, all set within a dark and atmospheric story. Get ready for a disturbing journey as you explore the world of The Fall.;;;Windowgames_361;Black the Fall;PC;Square Enix;2017-01-01;;Puzzle;;;Sand Sailor Studio;;;;False
all_games6935;The Beginner's Guide; PC;;October 1, 2015;;;76.0;7.5;;The Beginner's Guide is a narrative video game from Davey Wreden, the creator of The Stanley Parable. It lasts about an hour and a half and has no traditional mechanics, no goals or objectives. Instead, it tells the story of a person struggling to deal with something they do not understand.;;;Windowgames_3693;The Witcher 3: Wild Hunt;PC;CD Projekt,Warner Bros. Interactive Entertainment,Bandai Namco Entertainment;2015-01-01;;Role-playing (RPG),Adventure;;;CD Projekt Red;;;;False
all_games4176;The Chronicles of Riddick: Assault on Dark Athena; PC;;April 7, 2009;;;80.0;7.8;;"Taking advantage of new hardware technologies, this package presents a reinvention of ""Escape from Butcher Bay"", delivering 2004's award winning experience in high definition with enhancements. Also included is the Dark Athena chapter, an expansion of the original game with a new story and new gameplay features. With The Chronicles of Riddick: Assault on Dark Athena, players are not only be challenged to survive Butcher Bay, but also engage in a new single-player experience and, for the first time in the Riddick universe, take action in intense multi-player combat. The game introduces the ominous Merc-ship Dark Athena, which sits silent like a marauding spider, awaiting helpless prey in the dark reaches of the galaxy. Players must face a large, bloodthirsty operation led by the dreaded Captain Revas and her slaves-turned-controllable combat drones, storm though death-defying events and fight fierce enemies in a battle of malice and gore. [Sierra Entertainment]";;;Windowgames_564;The Chronicles of Riddick: Assault on Dark Athena;PC;Atari;2009-01-01;;Shooter;;;Starbreeze Studios;;;;True
all_games4176;The Chronicles of Riddick: Assault on Dark Athena; PC;;April 7, 2009;;;80.0;7.8;;"Taking advantage of new hardware technologies, this package presents a reinvention of ""Escape from Butcher Bay"", delivering 2004's award winning experience in high definition with enhancements. Also included is the Dark Athena chapter, an expansion of the original game with a new story and new gameplay features. With The Chronicles of Riddick: Assault on Dark Athena, players are not only be challenged to survive Butcher Bay, but also engage in a new single-player experience and, for the first time in the Riddick universe, take action in intense multi-player combat. The game introduces the ominous Merc-ship Dark Athena, which sits silent like a marauding spider, awaiting helpless prey in the dark reaches of the galaxy. Players must face a large, bloodthirsty operation led by the dreaded Captain Revas and her slaves-turned-controllable combat drones, storm though death-defying events and fight fierce enemies in a battle of malice and gore. [Sierra Entertainment]";;;Windowgames_567;The Chronicles of Shakespeare: Romeo & Juliet;PC;Daedalic Entertainment;2010-01-01;;Adventure;;;Daedalic Entertainment;;;;False
all_games6479;Crusader Kings II: Sons of Abraham; PC;;November 18, 2013;;;77.0;7.6;;"Crusader Kings II: Sons of Abraham is the fifth expansion for the strategy/RPG , focusing on the Abrahamic religions; Christianity, Islam and Judaism. Get your bishops appointed cardinals and tap the might of the Papacy, borrow money from the Knights Templar and send troublesome relatives off to live out their days in a monastery. Sons of Abraham also introduces the Jewish religion and allows you to recreate the Kingdom of Israel and rebuild the Temple in Jerusalem. The expansion for Crusader Kings II explores one of the defining periods in world history in an experience crafted by Paradox Development Studio, the masters of Grand Strategy. Medieval Europe is brought to life in this epic game of knights, schemes, and thrones.";;;Windowgames_734;Crusader Kings;PC;Paradox Interactive;2004-01-01;;Simulator,Strategy;;;Paradox Interactive;;;;False
all_games5963;Age of Wonders: Planetfall; PlayStation 4;;August 6, 2019;;;78.0;6.7;;Age of Wonders: Planetfall is the new strategy game from Triumph Studios, creators of the critically acclaimed Age of Wonders series, bringing all the exciting tactical turn-based combat and in-depth empire building of its predecessors to space in an all-new, sci-fi setting.;;;Windowgames_74;Age of Wonders: Planetfall;PC;Paradox Interactive;2019-01-01;;Strategy,Turn-based strategy (TBS);;;Triumph Studios;;;;False
all_games4868;Crystal Crisis; Switch;;May 28, 2019;;;79.0;7.5;;An all-star cast of heroes has gathered to test their mettle in Crystal Crisis, a cute and chaotic new color-matching combat game for Nintendo Switch. Crystal Crisis is presented like a one-on-one fighting game, but instead of pressing buttons to kick and punch, players arrange falling gems into matching colors to clear them from the screen and inflict damage on their opponents. It’s the ultimate puzzle battle throw down.;;;Windowgames_742;Crystal Crisis;PC;Nicalis;2019-01-01;;Fighting,Puzzle,Indie,Arcade;;;Nicalis;;;;False
all_games4073;SoulCalibur VI; PC;;October 18, 2018;;;80.0;5.2;;History Hides Away More Than One Truth... SOULCALIBUR VI represents the latest entry in the premier weapons-based, head-to-head fighting series and continues the epic struggle of warriors searching for the legendary Soul Swords. Taking place in the 16th century, revisit the events of the original SOULCALIBUR to uncover hidden truths. [Bandai Namco];;;Windowgames_796;Dark Souls: Remastered;PC;Bandai Namco Entertainment;2018-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up"",Adventure";;;QLOC;;;;False
all_games5469;Dead Rising 2; PC;;September 27, 2010;;;78.0;6.5;;Dead Rising 2 takes the franchise to a new level of zombie-killing fun with tens of thousands of zombies, the all new gambling paradise of Fortune City to explore and conquer plus a host of new in-game objects that can all be used as deadly weapons to stave off the zombie assault. Dead Rising 2 is set several years after the infamous zombie invasion of Willamette. Unfortunately, the zombie virus was not contained at the conclusion of Dead Rising, spreading unchecked throughout the United States and Dead Rising 2 depicts a country where zombie outbreaks continue to strike. [Capcom];;;Windowgames_830;Dead Rising 2;PC;Capcom;2010-01-01;;"""Hack and slash/Beat em up"",Adventure";;;Blue Castle Games;;;;True
all_games5469;Dead Rising 2; PC;;September 27, 2010;;;78.0;6.5;;Dead Rising 2 takes the franchise to a new level of zombie-killing fun with tens of thousands of zombies, the all new gambling paradise of Fortune City to explore and conquer plus a host of new in-game objects that can all be used as deadly weapons to stave off the zombie assault. Dead Rising 2 is set several years after the infamous zombie invasion of Willamette. Unfortunately, the zombie virus was not contained at the conclusion of Dead Rising, spreading unchecked throughout the United States and Dead Rising 2 depicts a country where zombie outbreaks continue to strike. [Capcom];;;Windowgames_832;Dead Space 2;PC;Electronic Arts;2011-01-01;;Shooter;;;Visceral Games;;;;False
all_games4054;Detroit: Become Human; PC;;December 12, 2019;;;80.0;7.7;;Humankind, rediscovered. Travel to the near-future metropolis of Detroit a city rejuvenated by an exciting technological development: androids. Witness your brave new world turn to chaos as you take on the role of Kara, a female android trying to find her own place in a turbulent social landscape. Shape an ambitious branching narrative, making choices that will not only determine your own fate, but that of the entire city. Discover what it means to be human from the perspective of an outsider see the world of man though the eyes of a machine.;;;Windowgames_914;Detroit: Become Human;PC;Quantic Dream;2019-01-01;;Adventure;;;Quantic Dream;;;;True
all_games3161;Sonic Rush; DS;;November 15, 2005;;;82.0;8.1;;Everyone's favorite blue dude with 'tude, Sonic the Hedgehog, blasts his way onto the Nintendo DS and takes high-speed action gaming to a new level...literally! Sonic pairs up with royalty - Queen, Blaze the Cat - from another dimension to save the universe from utter destruction. Sonic Rush takes full advantage of the dual screens on the Nintendo DS system to deliver a frenetic adventure with dizzying dives, near vertical curves, extreme jumps, brain-twisting loops and more. [Sega];;;Windowgames_667;Commandos: Beyond the Call of Duty;PC;Eidos Interactive;1999-01-01;;Strategy,Tactical;;;Pyro Studios;;;;False
all_games15424;Steal Princess; DS;;May 19, 2009;;;60.0;0.0;;While exploring the thought-to-be-long-abandoned palace of the Ancient Demon King, the young thief Anise stumbles upon a startling discovery: the palace isn't abandoned at all, and it's crawling with demons, no less! Equally startling is the deadly booby trap she triggers in the process of opening a locked door. She barely outruns the giant boulder bearing down on her, escaping the palace only to fall into a surging river, unconscious. The fairy Kukri, imprisoned for centuries in the chamber Anise inadvertently unlocked, rescues her and takes her to the Castle of Albyon. Anise awakens in the presence of the King, whose son is being held by demons in the very palace Anise narrowly escaped from. Recent events have unshakably convinced the King that this thief is descended from the Legendary Hero of Albyon, he who slew the Ancient Demon King centuries ago, and so he commands her thusly: free the Prince from the vile demons... or be tried and convicted as a thief and locked away for life. Not much of a choice, one way or the other. 3-D puzzle platformer - Dive into a playing field of simple design, but deceptively complex challenge, that combines action elements with puzzle-solving skills on a 3-D, isometric plane. Jump, swing, climb, and attack as you search for the key to complete each level. Over 150 levels to beat - Levels spanning different geographies and requiring different strategies deliver on the promise of true breadth. Play them again to beat your best times, earn higher rankings, earn better endings, and collect more gems to unlock items. Create and trade custom levels - A robust custom map maker lets you construct levels with any enemies, items, and victory conditions you want. Trade maps with other players over Nintendo Wi-Fi Connection and local wireless for a never ending challenge. [Atlus USA];;;Windowgames_2822;ROSE Online;PC;Gravity Interactive,Inc. et al.;2005-01-01;;Role-playing (RPG);;;Triggersoft,Gravity Interactive,Inc. et al.;;;;False
all_games11472;Glory of Heracles; DS;;January 18, 2010;;;69.0;7.4;;The game is inspired by Greek mythology and written by Kazushige Nojima of Final Fantasy fame. The traditional role-playing game features an engrossing story and a robust battle system. Players can roam the countryside as they encounter new characters and gain experience, or they can visit familiar ancient settings like Athens and Sparta. Although the plot is fictional, many of the people and places in the game are based on familiar Greek mythology. An extensive glossary provides more details about the places and characters that heroic Heracles encounters. Players are be treated to animated cut scenes on the screens of their Nintendo DS or Nintendo DSi systems. Players can opt to use the stylus or control pad and buttons to control movement in the game, while the touch screen is required to complete optional challenges used to power up spells or skills during battle. [Nintendo];;;Windowgames_3182;Star Warped;PC;Palladium Interactive;1997-01-01;;Adventure;;;Parroty Interactive;;;;False
all_games17344;Indianapolis 500 Legends; DS;;December 19, 2007;;;51.0;0.0;;"In Indianapolis 500 Legends, players assume the roles of 30 of the sport’s most daring real-life legends like Al Unser, A.J. Foyt and Parnelli Jones as they draft, dodge and slingshot through a virtual minefield on a track where speeds of up to 180 miles per hour defined racing’s frontier mentality. Experience crashes, upsets and thrills with mission-based racing that puts you in the middle of some of the Indy 500’s most famous and infamous moments. Drive the last of the front-engine roadsters; experiment with the first turbine cars or strap on the earliest sets of bolt-on wings. But buckle up - back then the rules were few, protection was a luxury and making it to the finish line was never guaranteed. [Destineer]";;;Windowgames_3275;Summer Athletics;PC;Digital Entertainment Pool;2008-01-01;;Sport;;;49Games;;;;False
