id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;0
all_games5993;Yomawari: Midnight Shadows; PlayStation 4;;October 24, 2017;;;77.0;7.0;;The follow-up to 2016’s cult horror hit Yomawari: Night Alone, Yomawari: Midnight Shadows introduces two brand-new girls, Yui and Haru, to the night and the spirits who haunt it.;;;PS4_id_2085;Yomawari: Midnight Shadows;PS4;NIS America;2017-10-24;;Survival Horror;;;Nippon Ichi Software;;;;TRUE
all_games5993;Yomawari: Midnight Shadows; PlayStation 4;;October 24, 2017;;;77.0;7.0;;The follow-up to 2016’s cult horror hit Yomawari: Night Alone, Yomawari: Midnight Shadows introduces two brand-new girls, Yui and Haru, to the night and the spirits who haunt it.;;;PS4_id_2086;Yomawari: Midnight Shadows (HK/TW);PS4;SEGA;2017-08-24;;Survival Horror;;;Nippon Ichi Software;;;;TRUE
all_games5993;Yomawari: Midnight Shadows; PlayStation 4;;October 24, 2017;;;77.0;7.0;;The follow-up to 2016’s cult horror hit Yomawari: Night Alone, Yomawari: Midnight Shadows introduces two brand-new girls, Yui and Haru, to the night and the spirits who haunt it.;;;PS4_id_2087;Yomawari: Midnight Shadows (JP);PS4;Nippon Ichi Software;2017-08-24;;Survival Horror;;;Nippon Ichi Software;;;;TRUE
all_games5993;Yomawari: Midnight Shadows; PlayStation 4;;October 24, 2017;;;77.0;7.0;;The follow-up to 2016’s cult horror hit Yomawari: Night Alone, Yomawari: Midnight Shadows introduces two brand-new girls, Yui and Haru, to the night and the spirits who haunt it.;;;PS4_id_2088;Yomawari: Midnight Shadows (KR);PS4;Intragames;2017-08-24;;Survival Horror;;;Nippon Ichi Software;;;;TRUE
all_games6085;Narita Boy; PlayStation 4;;March 30, 2021;;;77.0;6.4;;Become symphonic in Narita Boy! A radical action-adventure as a legendary pixel hero trapped as a mere echo within the Digital Kingdom. Discover the mysteries behind the Techno-sword, lock swords with the corrupt and tainted Stallions. Save the world!;;;PS4_id_8718;Narita Boy;PS4;Team17 Software;2021-03-30;;Adventure;;;Studio Koba;;;;TRUE
all_games6125;Virginia; PlayStation 4;;September 22, 2016;;;77.0;5.6;;Virginia is a single-player first-person thriller set in a small town with a secret. Experience a missing person’s investigation through the eyes of graduate FBI agent Anne Tarver.;;;PS4_id_8119;Virginia;PS4;505 Games;2016-09-22;;Adventure;;;Variable State;;;;TRUE
all_games6128;Pillars of Eternity II: Deadfire; PlayStation 4;;January 28, 2020;;;77.0;4.9;;Pursue a rogue god over land and sea in the sequel to the multi-award-winning RPG Pillars of Eternity. Captain your ship on a dangerous voyage of discovery across the vast unexplored archipelago region of the Deadfire. Bend the world to your will, as you explore the depths of infinite possibilities, including detailed character customization, total freedom of exploration, and more meaningful choices at every turn. Features: * Immerse yourself in a deeper single player RPG game experience -- enriched with cutting edge technology and features, Deadfire builds on the foundation of classic D&D gameplay with vastly improved graphics, deeper game mechanics and a whole new hand-crafted adventure where choices truly matter. * Discover the new region of the Deadfire -- plot your own course by ship and explore the rich and exotic islands of the archipelago region, discovering new places interacting with their inhabitants and engaging in a variety of quests at every port. * Build your party and customize your companions -- choose from 7 different companions to join you on your quest and assign multiple classes and deeper abilities for each. Witness their personal relationships and interactions unfold with the addition of the new companion system. * Captain your ship across the seas -- as your stronghold on the seas, your ship is much more than simply a vessel for exploring. Upgrade your ship and crew and choose what skills you improve in order to survive dangerous encounters along the way.;;;PS4_id_2861;Pillars Of Eternity II: Deadfire;PS4;Versus Evil;2020-01-28;;Role Playing,Real Time;;;Red Cerberus;;;;TRUE
all_games6128;Pillars of Eternity II: Deadfire; PlayStation 4;;January 28, 2020;;;77.0;4.9;;Pursue a rogue god over land and sea in the sequel to the multi-award-winning RPG Pillars of Eternity. Captain your ship on a dangerous voyage of discovery across the vast unexplored archipelago region of the Deadfire. Bend the world to your will, as you explore the depths of infinite possibilities, including detailed character customization, total freedom of exploration, and more meaningful choices at every turn. Features: * Immerse yourself in a deeper single player RPG game experience -- enriched with cutting edge technology and features, Deadfire builds on the foundation of classic D&D gameplay with vastly improved graphics, deeper game mechanics and a whole new hand-crafted adventure where choices truly matter. * Discover the new region of the Deadfire -- plot your own course by ship and explore the rich and exotic islands of the archipelago region, discovering new places interacting with their inhabitants and engaging in a variety of quests at every port. * Build your party and customize your companions -- choose from 7 different companions to join you on your quest and assign multiple classes and deeper abilities for each. Witness their personal relationships and interactions unfold with the addition of the new companion system. * Captain your ship across the seas -- as your stronghold on the seas, your ship is much more than simply a vessel for exploring. Upgrade your ship and crew and choose what skills you improve in order to survive dangerous encounters along the way.;;;PS4_id_2862;Pillars of Eternity: Complete Edition;PS4;Paradox Interactive;2017-08-29;;Role Playing,Real Time;;;Obsidian Entertainment;;;;FALSE
all_games6292;Deliver Us The Moon; PlayStation 4;;April 24, 2020;;;77.0;6.6;;Deliver Us The Moon is a Sci-Fi thriller set in an apocalyptic near future, where Earth's natural resources are depleted. A lone astronaut is sent to the moon on a critical mission to save humanity from extinction.;;;PS4_id_5278;Deliver Us The Moon (JP) (PS4);PS4;H2 Interactive;2020-10-08;;Action-Adventure;;;KeokeN Interactive;;;;TRUE
all_games6292;Deliver Us The Moon; PlayStation 4;;April 24, 2020;;;77.0;6.6;;Deliver Us The Moon is a Sci-Fi thriller set in an apocalyptic near future, where Earth's natural resources are depleted. A lone astronaut is sent to the moon on a critical mission to save humanity from extinction.;;;PS4_id_5279;Deliver Us The Moon (PS4);PS4;Wired Productions;2020-04-24;;Action-Adventure;;;KeokeN Interactive;;;;TRUE
all_games6368;Xeodrifter; PlayStation 4;;September 1, 2015;;;77.0;5.5;;Drifting through the stars. Xeodrifter is the story of an interstellar drifter traveling the stars on a simple mission of exploration. We join our nomad as he embarks on the investigation of a small cluster of four planets in the omega sector, after a collision with a rogue asteroid damaged his warp core. Blast your way through alien landscapes, seek out valuable secrets, and defeat ancient guardians to unlock powers from a legendary supreme culture in this exciting journey of mystery and adventure.;;;PS4_id_7503;Xeodrifter: Special Edition;PS4;Gambitious Digital Entertainment;2015-09-01;;Metroidvania,Platformer;;;Renegade Kid;;;;TRUE
all_games6368;Xeodrifter; PlayStation 4;;September 1, 2015;;;77.0;5.5;;Drifting through the stars. Xeodrifter is the story of an interstellar drifter traveling the stars on a simple mission of exploration. We join our nomad as he embarks on the investigation of a small cluster of four planets in the omega sector, after a collision with a rogue asteroid damaged his warp core. Blast your way through alien landscapes, seek out valuable secrets, and defeat ancient guardians to unlock powers from a legendary supreme culture in this exciting journey of mystery and adventure.;;;PS4_id_7504;Xeodrifter: Special Edition (EU);PS4;Gambitious Digital Entertainment;2015-09-01;;Metroidvania,Platformer;;;Renegade Kid;;;;TRUE
all_games6441;Sniper Elite 4; PlayStation 4;;February 14, 2017;;;77.0;7.0;;Welcome to Italy, 1943. Set in the aftermath of its award-winning predecessor, Sniper Elite 4 continues the series World War Two heritage by transporting players across the beautiful Italian peninsula, from sun-drenched Mediterranean coastal towns, to colossal Nazi mega structures, daunting forests and giddying mountain monasteries inspired by Monte Cassino. Covert agent and elite marksman Karl Fairburne must fight alongside the brave men and women of the Italian Resistance to help free their country from the yoke of Fascism, and defeat a terrifying new threat with the potential to halt the Allied fightback in Europe before its even begun. If his mission fails, there will be no Operation Overlord, no D-Day landings, and no Victory in Europe.;;;PS4_id_4395;Sniper Elite 4;PS4;Rebellion;2017-02-14;;Third Person Shooter,Stealth;;;Rebellion;;;;TRUE
all_games6441;Sniper Elite 4; PlayStation 4;;February 14, 2017;;;77.0;7.0;;Welcome to Italy, 1943. Set in the aftermath of its award-winning predecessor, Sniper Elite 4 continues the series World War Two heritage by transporting players across the beautiful Italian peninsula, from sun-drenched Mediterranean coastal towns, to colossal Nazi mega structures, daunting forests and giddying mountain monasteries inspired by Monte Cassino. Covert agent and elite marksman Karl Fairburne must fight alongside the brave men and women of the Italian Resistance to help free their country from the yoke of Fascism, and defeat a terrifying new threat with the potential to halt the Allied fightback in Europe before its even begun. If his mission fails, there will be no Operation Overlord, no D-Day landings, and no Victory in Europe.;;;PS4_id_4394;Sniper Elite 3;PS4;505 Games;2014-07-01;;Third Person Shooter,Stealth;;;Rebellion;;;;FALSE
all_games6701;Dragon Quest Heroes II; PlayStation 4;;April 25, 2017;;;76.0;7.6;;After a 1000 years of peace, the Seven Realms suddenly fall into conflict as if guided by a mysterious and malicious force. Now, you must lead a band of powerful heroes in a quest to defeat evil and save the war-torn world.;;;PS4_id_5567;Dragon Quest Heroes II;PS4;Square Enix;2017-04-25;;Action-RPG,Role Playing,Hack & Slash;;;Omega Force;;;;TRUE
all_games6701;Dragon Quest Heroes II; PlayStation 4;;April 25, 2017;;;76.0;7.6;;After a 1000 years of peace, the Seven Realms suddenly fall into conflict as if guided by a mysterious and malicious force. Now, you must lead a band of powerful heroes in a quest to defeat evil and save the war-torn world.;;;PS4_id_5568;Dragon Quest Heroes II (Asia);PS4;Square Enix;2016-05-27;;Action-RPG,Role Playing,Hack & Slash;;;KOEI TECMO;;;;TRUE
all_games6701;Dragon Quest Heroes II; PlayStation 4;;April 25, 2017;;;76.0;7.6;;After a 1000 years of peace, the Seven Realms suddenly fall into conflict as if guided by a mysterious and malicious force. Now, you must lead a band of powerful heroes in a quest to defeat evil and save the war-torn world.;;;PS4_id_5571;Dragon Quest II: Akuryou no Kamigami;PS4;Square Enix;2017-08-10;;Role Playing,Turn Based;;;Spike Chunsoft;;;;FALSE
all_games6723;Trials of Mana; PlayStation 4;;April 24, 2020;;;76.0;7.5;;When the world was shrouded in darkness, the Goddess of Mana drew forth the Sword of Mana to smite the eight Benevodons, monsters of destruction. She sealed the horrors inside the eight Mana Stones, bringing the realm back from the brink. Weakened from rebuilding the world, the Goddess changed herself into a tree and fell into a deep sleep for many years. However, the forces of evil soon sought to free the Benevodons to gain control of the world. They started a terrible war to further their plot and destabilize the kingdoms. Peace was at an end. Mana itself began to disappear from the world and the Mana Tree started to wither...;;;PS4_id_1963;Trials of Mana;PS4;Square Enix;2020-04-24;;Open World,Action-RPG,Role Playing;;;Square Enix;;;;TRUE
all_games6860;Cake Bash; PlayStation 4;;October 15, 2020;;;76.0;6.0;;Fight to be the tastiest cake! A party game for up to four players, complete with very unique hazards - bash your friends, dash away from danger and have a delicious time!;;;PS4_id_7520;Cake Bash;PS4;Coatsink;2020-10-15;;Party;;;High Tea Frog;;;;TRUE
all_games6860;Cake Bash; PlayStation 4;;October 15, 2020;;;76.0;6.0;;Fight to be the tastiest cake! A party game for up to four players, complete with very unique hazards - bash your friends, dash away from danger and have a delicious time!;;;PS4_id_7521;Cake Bash (EU);PS4;Coatsink;2020-10-15;;Party;;;High Tea Frog;;;;TRUE
all_games6882;Golf Club: Wasteland; PlayStation 4;;September 3, 2021;;;76.0;0.0;;Human life is wiped out. Earth is now a golf course for the ultra-rich. The rich fled to Mars but venture back to a desolate Earth for a round of golf. Each hole in the wasteland offers its own little story and possible puzzle to sink the perfect shot. Play through destroyed brutalist monuments, crumbling shopping malls, and abandoned museums as neon signs and poignant graffiti take swings at current events, Silicon Valley culture and humanity. Piece together the full story of how humanity fell through three distinct sources. Details from the lone golfer’s story, who's come back to Earth for one last game. The Radio Nostalgia From Mars broadcast that gives a glimpse into the lives of those who escaped. And the narration of a “secret spectator” watching from a distance...Be accompanied by a purposefully composed soundtrack as well as personal stories broadcasted on Radio Nostalgia From Mars. The station caters to citizens of Mars, nostalgic for Earth as they listen to music from the 2020s, and dial in to share their memories of the planet. A smooth-voiced radio DJ keeps the show flowing with updates and announcements hinting at a not-so-glamorous life on Mars. Three distinct modes mean every golfer can find something for their tastes. Casual players can focus just on the story and a relaxing scenic round of golf in Story Mode. Those looking for an extra challenge can beat each hole under par using skill and puzzle solving through Challenge Mode. While the total pros can try Iron Mode, where there’s almost zero room for error. Easy-to grasp controls and a minimalist UI underpin the whole game so anyone can easily pick up and play at their own pace.;;;PS4_id_6304;Golf Club Wasteland;PS4;Untold Tales,GAMEPIA;2021-09-03;;Sports,Golf;;;Demagog Studio;;;;TRUE
all_games6882;Golf Club: Wasteland; PlayStation 4;;September 3, 2021;;;76.0;0.0;;Human life is wiped out. Earth is now a golf course for the ultra-rich. The rich fled to Mars but venture back to a desolate Earth for a round of golf. Each hole in the wasteland offers its own little story and possible puzzle to sink the perfect shot. Play through destroyed brutalist monuments, crumbling shopping malls, and abandoned museums as neon signs and poignant graffiti take swings at current events, Silicon Valley culture and humanity. Piece together the full story of how humanity fell through three distinct sources. Details from the lone golfer’s story, who's come back to Earth for one last game. The Radio Nostalgia From Mars broadcast that gives a glimpse into the lives of those who escaped. And the narration of a “secret spectator” watching from a distance...Be accompanied by a purposefully composed soundtrack as well as personal stories broadcasted on Radio Nostalgia From Mars. The station caters to citizens of Mars, nostalgic for Earth as they listen to music from the 2020s, and dial in to share their memories of the planet. A smooth-voiced radio DJ keeps the show flowing with updates and announcements hinting at a not-so-glamorous life on Mars. Three distinct modes mean every golfer can find something for their tastes. Casual players can focus just on the story and a relaxing scenic round of golf in Story Mode. Those looking for an extra challenge can beat each hole under par using skill and puzzle solving through Challenge Mode. While the total pros can try Iron Mode, where there’s almost zero room for error. Easy-to grasp controls and a minimalist UI underpin the whole game so anyone can easily pick up and play at their own pace.;;;PS4_id_6302;Golf;PS4;Sabec;2020-08-13;;Sports,Golf;;;Sabec;;;;FALSE
all_games7206;Full Throttle Remastered; PlayStation 4;;April 18, 2017;;;76.0;7.4;;Released by LucasArts in 1995, Full Throttle is a classic graphic adventure game from Tim Schafer, telling the story of Ben Throttle butt-kicking leader of biker gang the Polecats, who gets caught up in a tale of Motorcycles, Mayhem and Murder. Now over 20 years later, Full Throttle is back in a remastered edition featuring all new hand-drawn and 3D high-resolution artwork, with remastered audio and music. Players can switch back and forth between classic and remastered modes, and mix and match audio, graphics and user interface to their heart’s desire. The've also included a concept art browser, and recorded a commentary track with the game’s original creators. [Playstation.com];;;PS4_id_6096;Full Throttle Remastered;PS4;Double Fine;2017-04-18;;Adventure,Point & Click;;;Double Fine;;;;TRUE
all_games7304;The Wonderful 101: Remastered; PlayStation 4;;May 19, 2020;;;76.0;6.4;;A team of heroes from around the world must UNITE to protect the earth from vicious alien invaders! This band of 100 Wonderful Ones works together using their fantastic abilities to create a variety of forms. Whether it be a giant fist or a sharp blade, they'll use their wits and power to overcome the enemy's pitfalls and perils! And the final member of this team of courageous heroes... is you. Features: * Over 100 unique and dazzling heroes, each with their own backstories and emblems! * Change weapons in a flash with the 'Unite Morph' system! Draw shapes to switch between swords, whips, hammers, and more to battle with strategy and flair! * Unite Morphs can be more than just weapons! Build hang gliders and bridges to cross chasms, and bounce and blast your way to great heights! Use your smarts as well as your strength to solve puzzles and persevere! * Don't forget - a hero's true calling is protection! Rescue the citizens you come across and your bravery will inspire them to UNITE UP! For a limited time, of course. * Your missions will take around the world! Through cities, across the ocean floor, deep in the jungle, and to a host of exciting locations!;;;PS4_id_1694;The Wonderful 101: Remastered;PS4;PlatinumGames;2020-05-19;;Hack & Slash;;;PlatinumGames;;;;TRUE
all_games7368;Shadow of the Tomb Raider; PlayStation 4;;September 12, 2018;;;75.0;7.3;;Experience Lara Croft's defining moment as she becomes the Tomb Raider. In Shadow of the Tomb Raider, Lara must master a deadly jungle, overcome terrifying tombs, and persevere through her darkest hour. As she races to save the world from a Maya apocalypse, Lara will ultimately be forged into the Tomb Raider she is destined to be. FEATURES: * Survive and Thrive In the Deadliest Place on Earth: Master an unforgiving jungle setting in order to survive. Explore underwater environments filled with crevasses and deep tunnel systems. * Become One With the Jungle: Outgunned and outnumbered, Lara must use the jungle to her advantage. Strike suddenly and disappear like a jaguar, use mud as camouflage, and instill fear in enemies to sow chaos. * Discover Dark and Brutal Tombs: Tombs are more terrifying than ever before, requiring advanced traversal techniques to reach them, and once inside they are filled with deadly puzzles. * Uncover Living History: Discover a hidden city and explore the biggest hub space ever found in a Tomb Raider game.;;;PS4_id_4163;Shadow of the Tomb Raider;PS4;Square Enix;2018-09-14;;Third Person Shooter,Stealth,Platformer;;;Eidos Montreal;;;;TRUE
all_games7451;Just Dance 2018; PlayStation 4;;October 24, 2017;;;75.0;5.8;;No matter where you come from, how old you are, if you are a panda or a carrot: turn up the volume and get ready to unleash your inner dancer, because Just Dance 2018 brings out the dancer in everyone. Whether you are a party starter, a young dancer in the making or a pro dancer looking for new challenges, it's never been so easy to Just Dance. Dance your heart out to 24K Magic by Bruno Mars, Side to Side by Ariana Grande ft. Nicki Minaj, The Way I Are (Dance With Somebody) by Bebe Rexha ft. Lil Wayne and Chantaje by Shakira ft. Maluma. Relive classics including Daddy Cool by Groove Century, or if K-Pop is your thing get down to Bubble Pop by Hyuna.;;;PS4_id_6899;Just Dance 2018;PS4;Ubisoft;2017-10-24;;Dance;;;Ubisoft Paris;;;;TRUE
all_games7451;Just Dance 2018; PlayStation 4;;October 24, 2017;;;75.0;5.8;;No matter where you come from, how old you are, if you are a panda or a carrot: turn up the volume and get ready to unleash your inner dancer, because Just Dance 2018 brings out the dancer in everyone. Whether you are a party starter, a young dancer in the making or a pro dancer looking for new challenges, it's never been so easy to Just Dance. Dance your heart out to 24K Magic by Bruno Mars, Side to Side by Ariana Grande ft. Nicki Minaj, The Way I Are (Dance With Somebody) by Bebe Rexha ft. Lil Wayne and Chantaje by Shakira ft. Maluma. Relive classics including Daddy Cool by Groove Century, or if K-Pop is your thing get down to Bubble Pop by Hyuna.;;;PS4_id_6898;Just Dance 2017 (CN);PS4;Ubisoft;2017-04-28;;Dance;;;Ubisoft Paris;;;;FALSE
all_games16744;The Lord of the Rings: Conquest; DS;;January 13, 2009;;;55.0;7.0;;"For the first time, play as Evil characters in a brand new, 'Evil' campaign. Battle through scenarios after Frodo failed to destroy the One Ring; it’s good to be bad. Acclaimed Battlefront gameplay in a fantasy setting allows players to choose the way they fight, as Warrior, Archer, Mage or Scout in melee and ranged combat. Online multiplayer - pick your allegiance then battle in 16-player online clashes, or in 4-player co-op campaigns. Local multiplayer - split-screen with up to 4 players competitively or 2 player co-op. A massive cast of characters & weapons adds great depth to the gameplay: Heroes, Wargs, Ents, Oliphaunts, Cave-trolls, the Balrog, Nazgul, ballistae, and more. [Electronic Arts]";;;PS4_id_1335;The Darkside Detective: A Fumble in the Dark (PS4);PS4;Akupara Games;2021-04-15;;Adventure,Point & Click;;;Spooky Doorway;;;;FALSE
all_games18109;Earthworm Jim 2; Game Boy Advance;;May 31, 2002;;;45.0;6.0;;"Earthworm Jim returns in a madcap chase across the galaxy saving cows and thwarting lawyers all the way. Whip, run, jump and Snot swing your way through 10 of the most outrageous and untraditional levels anywhere. Returning favorite characters include; Princess What's-Her-Name, Psy-Crow, Peter Puppy, Bob the Goldfish, and several new villains as well!";;;PS4_id_2063;Yakuza Kiwami (CN);PS4;SEGA;2016-01-21;;Open World,Action-Adventure;;;SEGA,Ryu Ga Gotoku Studio;;;;FALSE
all_games728;Tom Clancy's Splinter Cell; GameCube;;April 10, 2003;;;89.0;8.1;;Infiltrate terrorists' positions, acquire critical intelligence by any means necessary, execute with extreme prejudice, and exit without a trace. In Tom Clancy's Splinter Cell, you are Sam Fisher, a highly trained secret operative of the NSA's secret arm: Third Echelon. Suit up with the latest classified field operative gear and weapons as you travel through diverse mission objectives. The world's future is in your hands, as cyber terrorism and international tensions are about to explode into WWIII.;;;PS4_id_3341;Aces of the Luftwaffe;PS4;HandyGames;2015-05-19;;Shoot 'em up;;;HandyGames;;;;FALSE
all_games3110;Extreme-G; Nintendo 64;;September 30, 1997;;;82.0;8.5;;Pit yourself against 12 laser-blasting speedfreaks across 12 looping, coiling, corkscrewing rollercoaster racetracks. If you've never seen a cyber-cycle take a stinger missile up the tailpipe during a blistering halfpipe you're about to get a rush of adrenaline. Racing to the Nth degree through gravitational extremes. Surfing the knife edge between G-force and burning wreckage! If gravity's a law, then this is a felony.;;;PS4_id_7108;KUUKIYOMI: Consider It!;PS4;G-MODE;2020-10-20;;Simulation;;;G-MODE;;;;FALSE
all_games18085;Napoleon Dynamite: The Game; PC;;October 23, 2007;;;45.0;7.3;;Step into the moon boots of Napoleon Dynamite and relive some flippin sweet movie moments like dancing to Z-Kwon, throwing the pigskin a quarter mile with Uncle Rico, smashing piñatas with Pedro and many more! Napoleon Dynamite brings 20 mini games for the DS and 30 for the PSP that really need you to use all your good skills to pass…even your bow-hunting skills for when you're hunting Wolverines with your uncle in Alaska! So hurry up and play already and all your wildest dreams will come true. Gosh! [Crave];;;PS4_id_3580;Anodyne 2: Return to Dust (JP) (PS4);PS4;Ratalaika Games;2021-02-18;;Action-Adventure;;;Analgesic Productions;;;;FALSE
all_games5366;DOOM 3: Resurrection of Evil; PC;;April 4, 2005;;;78.0;6.9;;"Following the events of ""Doom 3"" and featuring new locations, characters and weapons, including the return of the double-barreled shotgun, DOOM 3: Resurrection of Evil expands the terrifying action that fans have been raving about. The expansion pack continues right where the original left off - with a terrifying atmosphere and a new story which delivers you deeper into the heart of the UAC to uncover new secrets and technology used to destroy the demon force that's Hell-bent on destroying you. The expansion continues the frightening and gripping single player experience of the blockbuster original. The title also features even more multiplayer action with support for up to eight players in all new maps. (The expansion requires the full retail version of Doom 3.) [Activision]";;;PS4_id_4526;Spartan Fist;PS4;JanduSoft;2020-02-28;;Roguelite,Action;;;Glass Bottom Games;;;;FALSE
all_games10753;Vampire: The Masquerade - Coteries of New York; PC;;December 11, 2019;;;70.0;7.4;;Vampire: The Masquerade - Coteries of New York presents the conflict between two vampiric factions: the traditionalist Camarilla and the fiercely independent Anarchs among the iconic landmarks and night lights of The Big Apple. It's a unique, atmospheric, single-player narrative experience, set in a rich, fully licensed, globally recognized universe of Vampire: The Masquerade 5th Edition. * Choose your character from one of several distinct Clans * Every playable character offers unique powers (Disciplines), different ethical approaches to certain issues, and dialogue lines * Character-oriented quests allow you to create your own coterie and shape your relations by reinforcing NPC loyalties * Highly replayable - choices made in the game are reflected by the game's changing fiction * Various endings depending on your actions - which conclusion will you reach? * Suitable for both Vampire: The Masquerade veterans, and fans of mature narrative-driven games who are newcomers to the setting;;;PS4_id_4536;Spectrewoods (EU);PS4;The Voices Games;2021-07-10;;Third Person Shooter;;;The Voices Games;;;;FALSE
all_games11943;Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin'; PC;;November 7, 2017;;;68.0;7.4;;In the aftermath of an unbearable sacrifice, the Guardians finally fracture. With her opposition in shambles, Hala renews her campaign of death and devastation, carving a path of indiscriminate destruction en route to Knowhere.;;;PS4_id_5553;Dragon Ball Z: Kakarot;PS4;Bandai Namco Entertainment;2020-01-17;;Action-RPG,Role Playing;;;CyberConnect2;;;;FALSE
all_games3144;The Sims 4: Eco Lifestyle; PC;;June 5, 2020;;;82.0;3.3;;Ready for your Sims to impact their world? Move into a community of fellow collaborative makers in The Sims 4 Eco Lifestyle Expansion Pack!* Play to change and make a difference in the new world of Evergreen Harbor. Help your new neighbors decide on a Community Space Project, reduce your eco footprint, and watch your neighborhood transform. You’ll be surprised by what happens when your Sims start making the rules. [EA];;;PS4_id_1543;The Onion Knights (EU);PS4;Insel Games;2018-02-21;;Tower Defence;;;THEM;;;;FALSE
all_games10516;Edge of Nowhere; PC;;June 6, 2016;;;71.0;6.8;;Edge of Nowhereis a VR third-person action-adventure from acclaimed independent developer Insomniac Games.Follow the trail ofa missing expedition that leads across the treacherous mountainsof Antarctica. Scale massive ice walls and travel deep into alien caves in thisunsettling psychological thriller. In Edge of Nowhere, nothing is what it seems and the unexpected lurks from all sides;;;PS4_id_2426;Irony Curtain: From Matryoshka with Love;PS4;Artifex Mundi;2019-06-25;;Adventure,Point & Click;;;Artifex Mundi;;;;FALSE
all_games519;Chicory: A Colorful Tale; PC;;June 10, 2021;;;90.0;7.5;;Something terrible happened. Chicory, superstar artist and wielder of the Brush, is missing, and all the color in the land vanished with her. It's up to you, Chicory's number one fan, to pick up the Brush and fill in for her. It's a big job but you're ready for it! Probably! Chicory: A Colorful Tale is a top-down adventure game in a coloring book world where you can draw on anything. Use your painting powers to explore new places, solve puzzles, help your friends, and change the world!;;;PS4_id_7896;Counter Fight 3 VR;PS4;Tricol;2019-06-25;;Simulation;;;Tricol;;;;FALSE
all_games2098;Horizon Zero Dawn: Complete Edition; PC;;August 7, 2020;;;84.0;6.5;;Experience Aloy’s legendary quest to unravel the mysteries of a future Earth ruled by Machines. An outcast from her tribe, the young hunter fights to uncover her past, discover her destiny… and stop a catastrophic threat to the future. Use devastating tactical attacks against your prey and explore a majestic open world in this action RPG.;;;PS4_id_6219;Ghostrunner (EU) (PS4);PS4;505 Games;2020-10-27;;Platformer,Hack & Slash;;;One More Level Games;;;;FALSE
all_games8813;Regalia: Of Men and Monarchs; PC;;May 18, 2017;;;73.0;7.8;;Regalia: Of Men And Monarchs is a tactical RPG set in a cheerful fantasy world full of weirdness and wonder. Assemble your party, go adventuring, manage your kingdom, make new friends, and defeat your opponents in challenging turn-based combat.;;;PS4_id_6483;Habroxia (EU);PS4;Lillymo Games;2019-09-25;;Shoot 'em up;;;Lillymo Games;;;;FALSE
all_games3864;Overcooked!; PC;;August 3, 2016;;;81.0;7.8;;Overcooked is a chaotic couch co-op cooking game for one to four players. Working as a team, you and your fellow chefs must prepare, cook and serve up a variety of tasty orders before the baying customers storm out in a huff.;;;PS4_id_1426;The Jackbox Party Pack;PS4;Jackbox Games;2014-11-18;;Party;;;Jackbox Games;;;;FALSE
all_games2561;Terraria; PC;;May 16, 2011;;;83.0;8.7;;Terraria offers players a chance to be an action gamer, master builder, a collector, and even an explorer.;;;PS4_id_579;Evil Wizard (PS4);PS4;;;;;;;;;;;FALSE
all_games875;Deathloop; PC;;September 14, 2021;;;88.0;4.8;;"If at first you don't succeed Die, Die Again. From the team at Arkane Lyon comes an innovative take on first-person action. ""DEATHLOOP"" transports players to the lawless island of Blackreef in an eternal struggle between two extraordinary assassins. Explore stunning environments and meticulously designed levels in an immersive gameplay experience that lets you approach every situation any way you like. Hunt down targets all over the island in an effort to put an end to the cycle once and for all, and remember, if at first you don't succeed die, die again.";;;PS4_id_6311;Gone Home;PS4;Midnight City;2016-01-12;;Adventure;;;Fullbright;;;;FALSE
all_games11879;Nikopol: Secrets of the Immortals; PC;;September 20, 2008;;;68.0;5.5;;A father returns. A son searches. Gods rule. From the art and stories of famed graphic novelist and filmmaker Enki Bilal, and the studio created by adventure game legend Benoit Sokal comes Nikopol: Secrets of the Immortals. As Nikopol you find yourself in a suspenseful adventure to find your father and thwart a dangerous conspiracy. Entangled in political intrigue you are caught between two worlds, one of anarchy and one of Immortality. [Got Game Entertainment];;;PS4_id_4479;Space Crew;PS4;Curve Games,H2 Interactive;2020-10-15;;Simulation,Management;;;Runner Duck Games;;;;FALSE
all_games13595;Risen 3: Titan Lords; PC;;August 12, 2014;;;65.0;5.8;;The world of the RPG Risen 3 is abandoned by all gods and suffers from the Titan Wars when a new threat emerges. A young warrior is attacked from the darkness and deprived of his soul. He intends to reclaim what is lost amidst the shadows that is spreading throughout the world. The banned Mages might be powerful allies on his quest. To attain their help, he must find the Mage sanctuary on Taranis, otherwise known as the Island of Thunder. Protected by the Guardians, the Mages search the mines of Taranis for crystals loaded with magic energy.;;;PS4_id_1094;Ryu ga Gotoku: Ishin!;PS4;SEGA;2014-02-25;;Open World,Action-Adventure;;;Ryu Ga Gotoku Studio,SEGA;;;;FALSE
